Stadt1	Stadt2	Abstand
Halle (Saale)	Oberhausen	366.02
Halle (Saale)	Rostock	290.71
Halle (Saale)	Stuttgart	361.09
Halle (Saale)	Wiesbaden	308.84
Halle (Saale)	Wuppertal	343.53
Halle (Saale)	Eindhoven	466.23
Halle (Saale)	Groningen	431.94
Halle (Saale)	Tilburg	492.53
Halle (Saale)	Utrecht	495.26
Halle (Saale)	Bydgoszcz	468.15
Halle (Saale)	Poznan	368.33
Halle (Saale)	Szczecin	284.66
Halle (Saale)	Wroclaw	360.24
Halle (Saale)	Malmö	464.73
Hamburg	Hannover	131.58
Hamburg	Kassel	250.76
Hamburg	Kiel	87.16
Hamburg	Köln	362.83
Hamburg	Krefeld	348.28
Hamburg	Leipzig	297.85
Hamburg	Lübeck	60.15
Hamburg	Magdeburg	195.67
Hamburg	Mainz	413.31
Hamburg	Mannheim	464.52
Hamburg	Mönchengladbach	365.62
Hamburg	Münster (Westf.)	245.01
Hamburg	Nürnberg	461.56
Hamburg	Oberhausen	322.94
Hamburg	Rostock	163.33
Hamburg	Wiesbaden	405.50
Hamburg	Wuppertal	324.62
Hamburg	AMSTERDAM	388.34
Hamburg	Eindhoven	400.84
Hamburg	Groningen	248.74
Hamburg	Rotterdam	435.70
Hamburg	s-Gravenhage	441.79
Hamburg	Tilburg	415.83
Hamburg	Utrecht	385.69
Hamburg	Szczecin	324.93
Hamburg	Göteborg	484.06
Hamburg	Malmö	313.62
Hannover	Karlsruhe	386.78
Hannover	Kassel	119.18
Hannover	Kiel	218.69
Hannover	Köln	254.99
Hannover	Krefeld	254.97
Hannover	Leipzig	220.83
Hannover	Lübeck	179.31
Hannover	Magdeburg	138.61
Hannover	Mainz	284.08
Hannover	Mannheim	333.71
Hannover	Mönchengladbach	270.23
Hannover	München	489.56
Hannover	Münster (Westf.)	157.38
Hannover	Nürnberg	338.86
Hannover	Oberhausen	229.69
Hannover	Rostock	256.45
Hannover	Stuttgart	402.23
Hannover	Wiesbaden	276.69
Hannover	Wuppertal	220.89
Hannover	AMSTERDAM	346.41
Hannover	Eindhoven	323.48
Hannover	Groningen	245.41
Hannover	Rotterdam	380.52
Hannover	s-Gravenhage	392.44
Hannover	Tilburg	345.03
Hannover	Utrecht	332.42
Hannover	Szczecin	363.60
Hannover	Malmö	428.59
Karlsruhe	Kassel	268.48
Karlsruhe	Köln	238.47
Karlsruhe	Krefeld	290.45
Karlsruhe	Leipzig	384.83
Karlsruhe	Magdeburg	417.74
Karlsruhe	Mainz	111.05
Karlsruhe	Mannheim	53.92
Karlsruhe	Mönchengladbach	281.24
Karlsruhe	München	246.59
Karlsruhe	Münster (Westf.)	332.84
Karlsruhe	Nürnberg	197.55
Karlsruhe	Oberhausen	295.71
Karlsruhe	Stuttgart	61.07
Karlsruhe	Wiesbaden	120.22
Karlsruhe	Wuppertal	266.06
Karlsruhe	Milano	398.01
Karlsruhe	Padova	471.20
Karlsruhe	Torino	441.44
Karlsruhe	Venezia	486.68
Karlsruhe	Verona	438.18
Karlsruhe	AMSTERDAM	450.91
Karlsruhe	Eindhoven	344.15
Karlsruhe	Groningen	486.84
Karlsruhe	Rotterdam	429.77
Karlsruhe	s-Gravenhage	451.62
Karlsruhe	Tilburg	370.15
Karlsruhe	Utrecht	416.65
Karlsruhe	Bâle	171.47
Karlsruhe	BERNE	239.02
Karlsruhe	Genève	351.44
Karlsruhe	Lausanne	304.19
Karlsruhe	Luzern	217.85
Karlsruhe	Zürich	182.19
Kassel	Kiel	337.85
Kassel	Köln	185.87
Kassel	Krefeld	209.51
Kassel	Leipzig	206.11
Kassel	Lübeck	296.45
Kassel	Magdeburg	178.41
Kassel	Mainz	170.17
Kassel	Mannheim	216.03
Kassel	Mönchengladbach	218.99
Kassel	München	383.82
Kassel	Münster (Westf.)	150.70
Kassel	Nürnberg	236.16
Kassel	Oberhausen	189.61
Kassel	Rostock	362.02
Kassel	Stuttgart	283.25
Kassel	Wiesbaden	163.84
Kassel	Wuppertal	165.58
Kassel	AMSTERDAM	349.24
Kassel	Eindhoven	289.40
Kassel	Groningen	297.67
Kassel	Rotterdam	365.89
Kassel	s-Gravenhage	382.87
Kassel	Tilburg	316.43
Kassel	Utrecht	325.15
Kassel	Szczecin	431.53
Kassel	Bâle	439.81
Kassel	Luzern	482.21
Kassel	Zürich	444.09
Kiel	Köln	439.82
Kiel	Krefeld	419.51
Kiel	Leipzig	368.50
Kiel	Lübeck	64.19
Kiel	Magdeburg	266.54
Kiel	Mainz	499.01
Kiel	Mönchengladbach	437.26
Kiel	Münster (Westf.)	318.29
Kiel	Oberhausen	394.94
Kiel	Rostock	144.79
Kiel	Wiesbaden	491.03
Kiel	Wuppertal	400.76
Kiel	AMSTERDAM	433.10
Kiel	Eindhoven	463.21
Kiel	Groningen	283.12
Kiel	Rotterdam	485.63
Kiel	s-Gravenhage	488.36
Kiel	Tilburg	474.51
Kiel	Utrecht	436.59
Kiel	Szczecin	330.96
Kiel	Göteborg	398.81
Kiel	Malmö	249.66
Köln	Krefeld	52.33
Köln	Leipzig	389.74
Köln	Lübeck	420.87
Köln	Magdeburg	360.01
Köln	Mainz	140.49
Köln	Mannheim	193.95
Köln	Mönchengladbach	47.13
Köln	München	453.99
Köln	Münster (Westf.)	123.18
Köln	Nürnberg	337.58
Köln	Oberhausen	59.64
Köln	Stuttgart	288.08
Köln	Wiesbaden	132.22
Köln	Wuppertal	39.46
Köln	AMSTERDAM	217.52
Köln	Eindhoven	121.98
Köln	Groningen	255.38
Köln	Rotterdam	209.47
Köln	s-Gravenhage	230.23
Köln	Tilburg	150.91
Köln	Utrecht	184.59
Köln	Bâle	378.89
Köln	BERNE	445.49
Köln	Lausanne	492.12
Köln	Luzern	443.28
Köln	Zürich	412.70
Krefeld	Leipzig	415.59
Krefeld	Lübeck	407.90
Krefeld	Magdeburg	373.77
Krefeld	Mainz	192.33
Krefeld	Mannheim	246.28
Krefeld	Mönchengladbach	17.88
Krefeld	Münster (Westf.)	103.46
Krefeld	Nürnberg	384.66
Krefeld	Oberhausen	25.65
Krefeld	Stuttgart	340.41
Krefeld	Wiesbaden	183.87
Krefeld	Wuppertal	44.69
Krefeld	AMSTERDAM	166.21
Krefeld	Eindhoven	80.55
Krefeld	Groningen	209.91
Krefeld	Rotterdam	163.82
Krefeld	s-Gravenhage	183.54
Krefeld	Tilburg	108.70
Krefeld	Utrecht	134.08
Krefeld	Bâle	426.51
Krefeld	BERNE	492.16
Krefeld	Luzern	492.68
Krefeld	Zürich	463.00
Krefeld	Brighton and Hove	482.98
Krefeld	LONDON	478.73
Leipzig	Lübeck	305.99
Leipzig	Magdeburg	102.52
Leipzig	Mainz	328.78
Leipzig	Mannheim	347.13
Leipzig	Mönchengladbach	424.98
Leipzig	München	361.10
Leipzig	Münster (Westf.)	345.70
Leipzig	Nürnberg	229.57
Leipzig	Oberhausen	395.18
Leipzig	Rostock	306.78
Leipzig	Stuttgart	365.38
Leipzig	Wiesbaden	327.04
Leipzig	Wuppertal	371.66
Leipzig	Eindhoven	495.26
Leipzig	Groningen	464.85
Leipzig	Bydgoszcz	448.43
Leipzig	Czestochowa	486.22
Leipzig	Katowice	490.24
Leipzig	Poznan	345.72
Leipzig	Sosnowiec	497.57
Leipzig	Szczecin	279.82
Leipzig	Wroclaw	330.01
Leipzig	BRATISLAVA	490.48
Leipzig	Malmö	476.76
Lübeck	Magdeburg	204.81
Lübeck	Mainz	463.38
Lübeck	Mönchengladbach	425.13
Lübeck	Münster (Westf.)	304.49
Lübeck	Nürnberg	491.92
Lübeck	Oberhausen	382.47
Lübeck	Rostock	106.26
Lübeck	Wiesbaden	455.99
Lübeck	Wuppertal	383.10
Lübeck	AMSTERDAM	446.19
Lübeck	Eindhoven	460.98
Lübeck	Groningen	303.04
Lübeck	Rotterdam	494.65
Lübeck	Tilburg	475.82
Lübeck	Utrecht	444.71
Lübeck	Poznan	474.72
Lübeck	Szczecin	280.67
Lübeck	Göteborg	437.20
Lübeck	Malmö	254.68
Magdeburg	Mainz	337.73
Magdeburg	Mannheim	371.39
Magdeburg	Mönchengladbach	386.46
Magdeburg	München	444.61
Magdeburg	Münster (Westf.)	286.96
Magdeburg	Nürnberg	300.73
Magdeburg	Oberhausen	350.22
Magdeburg	Rostock	221.02
Magdeburg	Stuttgart	412.57
Magdeburg	Wiesbaden	333.28
Magdeburg	Wuppertal	333.32
Magdeburg	AMSTERDAM	483.11
Magdeburg	Eindhoven	449.06
Magdeburg	Groningen	382.31
Magdeburg	Tilburg	473.14
Magdeburg	Utrecht	466.93
Magdeburg	Bydgoszcz	467.93
Magdeburg	Poznan	378.69
Magdeburg	Szczecin	253.40
Magdeburg	Wroclaw	397.75
Magdeburg	Malmö	398.67
Mainz	Mannheim	58.56
Mainz	Mönchengladbach	187.00
Mainz	München	314.15
Mainz	Münster (Westf.)	222.38
Mainz	Nürnberg	209.34
Mainz	Oberhausen	192.58
Mainz	Stuttgart	150.66
Mainz	Wiesbaden	9.33
Mainz	Wuppertal	161.00
Mainz	AMSTERDAM	358.00
Mainz	Eindhoven	258.42
Mainz	Groningen	378.40
Mainz	Rotterdam	346.52
Mainz	s-Gravenhage	367.88
Mainz	Tilburg	286.65
Mainz	Utrecht	324.91
Mainz	Bâle	276.34
Mainz	BERNE	344.87
Mainz	Genève	449.46
Mainz	Lausanne	404.69
Mainz	Luzern	328.42
Mainz	Zürich	293.21
Mannheim	Mönchengladbach	239.00
Mannheim	München	268.42
Mannheim	Münster (Westf.)	280.92
Mannheim	Nürnberg	186.66
Mannheim	Oberhausen	248.82
Mannheim	Stuttgart	94.14
Mannheim	Wiesbaden	67.88
Mannheim	Wuppertal	217.95
Mannheim	Milano	450.71
Mannheim	Torino	495.34
Mannheim	Verona	485.69
Mannheim	AMSTERDAM	410.20
Mannheim	Eindhoven	306.72
Mannheim	Groningen	436.74
Mannheim	Rotterdam	394.09
Mannheim	s-Gravenhage	415.78
Mannheim	Tilburg	334.02
Mannheim	Utrecht	376.45
Mannheim	Bâle	223.98
Mannheim	BERNE	292.02
Mannheim	Genève	401.80
Mannheim	Lausanne	355.40
Mannheim	Luzern	271.71
Mannheim	Zürich	235.71
Mönchengladbach	Münster (Westf.)	120.64
Mönchengladbach	Nürnberg	384.31
Mönchengladbach	Oberhausen	42.68
Mönchengladbach	Stuttgart	332.92
Mönchengladbach	Wiesbaden	178.93
Mönchengladbach	Wuppertal	53.66
Mönchengladbach	AMSTERDAM	171.30
Mönchengladbach	Eindhoven	75.90
Mönchengladbach	Groningen	225.51
Mönchengladbach	Rotterdam	162.64
Mönchengladbach	s-Gravenhage	183.24
Mönchengladbach	Tilburg	104.82
Mönchengladbach	Utrecht	137.93
Mönchengladbach	Bâle	413.06
Mönchengladbach	BERNE	478.18
Mönchengladbach	Luzern	480.23
Mönchengladbach	Zürich	451.31
Mönchengladbach	Brighton and Hove	472.44
Mönchengladbach	LONDON	470.54
Mönchengladbach	Luton	495.70
München	Nürnberg	150.82
München	Stuttgart	185.55
München	Wiesbaden	321.99
München	Wuppertal	469.02
München	Györ	436.12
München	Bologna	405.85
München	Firenze	486.61
München	Genova	456.08
München	Milano	342.65
München	Padova	304.53
München	Torino	440.66
München	Trieste	318.22
München	Venezia	305.36
München	Verona	303.23
München	BRATISLAVA	395.68
München	LJUBLJANA	312.88
München	Bâle	292.30
München	BERNE	323.19
München	Genève	443.92
München	Lausanne	396.50
München	Luzern	263.22
München	Zürich	232.97
Münster (Westf.)	Nürnberg	371.66
Münster (Westf.)	Oberhausen	77.98
Münster (Westf.)	Rostock	399.64
Münster (Westf.)	Stuttgart	370.54
Münster (Westf.)	Wiesbaden	213.07
Münster (Westf.)	Wuppertal	83.73
Münster (Westf.)	AMSTERDAM	201.47
Münster (Westf.)	Eindhoven	166.18
Münster (Westf.)	Groningen	159.93
Münster (Westf.)	Rotterdam	226.87
Münster (Westf.)	s-Gravenhage	241.04
Münster (Westf.)	Tilburg	187.82
Münster (Westf.)	Utrecht	181.27
Münster (Westf.)	Bâle	489.54
Nürnberg	Oberhausen	376.33
Nürnberg	Stuttgart	155.09
Nürnberg	Wiesbaden	214.46
Nürnberg	Wuppertal	343.97
Nürnberg	Milano	463.81
Nürnberg	Padova	453.92
Nürnberg	Trieste	465.11
Nürnberg	Venezia	456.01
Nürnberg	Verona	446.95
Nürnberg	Eindhoven	459.53
Nürnberg	Tilburg	488.42
Nürnberg	Wroclaw	461.15
Nürnberg	BRATISLAVA	454.99
Nürnberg	LJUBLJANA	451.29
Nürnberg	Bâle	326.76
Nürnberg	BERNE	380.76
Nürnberg	Lausanne	455.51
Nürnberg	Luzern	332.91
Nürnberg	Zürich	294.15
Oberhausen	Rostock	477.06
Oberhausen	Stuttgart	342.69
Oberhausen	Wiesbaden	183.66
Oberhausen	Wuppertal	32.69
Oberhausen	AMSTERDAM	172.34
Oberhausen	Eindhoven	100.22
Oberhausen	Groningen	195.77
Oberhausen	Rotterdam	178.06
Oberhausen	s-Gravenhage	196.51
Oberhausen	Tilburg	126.82
Oberhausen	Utrecht	142.66
Oberhausen	Bâle	438.52
Oberhausen	Zürich	471.77
Oberhausen	LONDON	499.02
Rostock	Wuppertal	473.70
Rostock	Groningen	409.29
Rostock	Bydgoszcz	433.49
Rostock	Gdansk	466.80
Rostock	Gdynia	455.20
Rostock	Poznan	390.91
Rostock	Szczecin	188.23
Rostock	Wroclaw	478.77
Rostock	Göteborg	402.49
Rostock	Malmö	179.54
Stuttgart	Wiesbaden	159.85
Stuttgart	Wuppertal	311.48
Stuttgart	Genova	486.83
Stuttgart	Milano	368.59
Stuttgart	Padova	421.70
Stuttgart	Torino	426.65
Stuttgart	Trieste	478.51
Stuttgart	Venezia	434.94
Stuttgart	Verona	393.68
Stuttgart	Eindhoven	399.30
Stuttgart	Rotterdam	486.03
Stuttgart	Tilburg	426.08
Stuttgart	Utrecht	470.06
Stuttgart	LJUBLJANA	487.12
Stuttgart	Bâle	177.22
Stuttgart	BERNE	238.26
Stuttgart	Genève	359.56
Stuttgart	Lausanne	310.25
Stuttgart	Luzern	202.23
Stuttgart	Zürich	163.00
Wiesbaden	Wuppertal	151.95
Wiesbaden	AMSTERDAM	349.73
Wiesbaden	Eindhoven	250.94
Wiesbaden	Groningen	369.09
Wiesbaden	Rotterdam	339.07
Wiesbaden	s-Gravenhage	360.35
Wiesbaden	Tilburg	279.30
Wiesbaden	Utrecht	316.77
Wiesbaden	Bâle	284.78
Wiesbaden	BERNE	353.33
Wiesbaden	Genève	457.12
Wiesbaden	Lausanne	412.61
Wiesbaden	Luzern	337.44
Wiesbaden	Zürich	302.35
Wuppertal	AMSTERDAM	204.71
Wuppertal	Eindhoven	125.24
Wuppertal	Groningen	221.93
Wuppertal	Rotterdam	207.50
Wuppertal	s-Gravenhage	226.69
Wuppertal	Tilburg	153.33
Wuppertal	Utrecht	174.42
Wuppertal	Bâle	413.51
Wuppertal	BERNE	480.74
Wuppertal	Luzern	475.84
Wuppertal	Zürich	443.99
ATHINAI	Thessaloniki	301.18
ATHINAI	SKOPJE	476.34
Thessaloniki	Bari	437.59
Thessaloniki	SKOPJE	185.28
Thessaloniki	BUCURESTI	479.35
Thessaloniki	BEOGRAD (BELGRADE)	497.58
Thessaloniki	Niš	307.53
BUDAPEST	Debrecen	184.90
BUDAPEST	Györ	102.70
BUDAPEST	Miskolc	142.06
BUDAPEST	Szeged	159.50
BUDAPEST	Trieste	429.29
BUDAPEST	Czestochowa	368.52
BUDAPEST	Katowice	307.36
BUDAPEST	Kraków	291.79
BUDAPEST	Lódz	476.22
BUDAPEST	Lublin	484.30
BUDAPEST	Radom	461.76
BUDAPEST	Sosnowiec	309.45
BUDAPEST	Wroclaw	429.87
BUDAPEST	BEOGRAD (BELGRADE)	315.07
BUDAPEST	Novi Sad	256.22
BUDAPEST	BRATISLAVA	156.05
BUDAPEST	Kosice	208.22
BUDAPEST	LJUBLJANA	362.03
BUDAPEST	Ivano-Frankivsk	435.28
BUDAPEST	Lviv	442.03
Debrecen	Györ	285.91
Debrecen	Miskolc	87.30
Debrecen	Szeged	177.06
Debrecen	Czestochowa	406.29
Debrecen	Katowice	356.23
Debrecen	Kraków	303.24
Debrecen	Lódz	496.46
Debrecen	Lublin	415.68
Debrecen	Radom	433.76
Debrecen	Sosnowiec	353.83
Debrecen	BUCURESTI	470.25
Debrecen	BEOGRAD (BELGRADE)	313.38
Debrecen	Niš	468.96
Debrecen	Novi Sad	283.54
Debrecen	BRATISLAVA	330.24
Debrecen	Kosice	134.70
Debrecen	Chernivtsi	319.53
Debrecen	Ivano-Frankivsk	269.46
Debrecen	Luts'k	444.63
Debrecen	Lviv	309.38
Debrecen	Rivne	476.98
Debrecen	Ternopil	362.18
Györ	Miskolc	230.31
Györ	Szeged	240.30
Györ	Padova	483.81
Györ	Trieste	357.43
Györ	Venezia	454.25
Györ	Czestochowa	363.37
Györ	Katowice	302.98
Györ	Kraków	312.23
Györ	Lódz	472.55
Györ	Radom	485.67
Györ	Sosnowiec	307.61
Györ	Wroclaw	385.60
Györ	BEOGRAD (BELGRADE)	377.81
Györ	Novi Sad	313.49
Györ	BRATISLAVA	63.87
Györ	Kosice	282.74
Györ	LJUBLJANA	288.51
Miskolc	Szeged	210.79
Miskolc	Czestochowa	323.86
Miskolc	Katowice	271.32
Miskolc	Kraków	223.65
Miskolc	Lódz	418.97
Miskolc	Lublin	368.94
Miskolc	Radom	369.80
Miskolc	Sosnowiec	269.47
Miskolc	WARSZAWA	459.80
Miskolc	Wroclaw	433.02
Miskolc	BEOGRAD (BELGRADE)	366.43
Miskolc	Novi Sad	324.11
Miskolc	BRATISLAVA	263.24
Miskolc	Kosice	75.83
Miskolc	Chernivtsi	368.61
Miskolc	Ivano-Frankivsk	294.75
Miskolc	Luts'k	437.45
Miskolc	Lviv	301.94
Miskolc	Rivne	480.53
Miskolc	Ternopil	379.48
Szeged	Trieste	460.96
Szeged	SKOPJE	482.77
Szeged	Katowice	453.01
Szeged	Kraków	422.22
Szeged	Sosnowiec	453.64
Szeged	BUCURESTI	471.38
Szeged	BEOGRAD (BELGRADE)	161.43
Szeged	Niš	349.54
Szeged	Novi Sad	113.34
Szeged	BRATISLAVA	302.99
Szeged	Kosice	285.17
Szeged	LJUBLJANA	404.03
Szeged	Chernivtsi	471.67
Szeged	Ivano-Frankivsk	441.08
Szeged	Lviv	486.31
DUBLIN	Belfast	140.75
DUBLIN	Birmingham	326.27
DUBLIN	Bradford	326.12
DUBLIN	Bristol	336.34
DUBLIN	Cardiff	302.92
DUBLIN	Coventry	355.41
DUBLIN	Derby	345.37
DUBLIN	Edinburgh	363.61
DUBLIN	Glasgow	314.33
DUBLIN	Kingston-upon-Hull	425.60
DUBLIN	Leeds	340.89
DUBLIN	Leicester	375.10
DUBLIN	Liverpool	233.79
DUBLIN	LONDON	484.06
DUBLIN	Luton	448.86
DUBLIN	Manchester	287.45
DUBLIN	Newcastle-upon-Tyne	378.26
DUBLIN	Northampton	402.98
DUBLIN	Nottingham	368.06
DUBLIN	Plymouth	364.45
DUBLIN	Portsmouth	466.61
DUBLIN	Reading	433.00
DUBLIN	Sheffield	342.51
DUBLIN	Southampton	441.30
DUBLIN	Stoke-on-Trent	294.00
DUBLIN	Wolverhampton	307.51
Bari	Catania	422.79
Bari	Firenze	497.29
Bari	Messina	339.47
Bari	Napoli	189.61
Bari	Palermo	418.98
Bari	ROMA	324.55
Bari	SKOPJE	340.78
Bari	BEOGRAD (BELGRADE)	484.69
Bari	Niš	435.04
Bologna	Firenze	80.80
Bologna	Genova	172.52
Bologna	Milano	188.20
Bologna	Napoli	457.06
Bologna	Padova	108.57
Bologna	ROMA	300.68
Bologna	Torino	269.42
Bologna	Trieste	216.09
Bologna	Venezia	126.70
Bologna	Verona	108.11
Bologna	LJUBLJANA	284.92
Bologna	Bâle	434.07
Bologna	BERNE	389.95
Bologna	Genève	417.36
Bologna	Lausanne	405.44
Bologna	Luzern	357.99
Bologna	Zürich	377.83
Catania	Messina	83.89
Catania	Napoli	375.85
Catania	Palermo	141.36
Firenze	Genova	180.53
Firenze	Milano	239.73
Firenze	Napoli	390.43
Firenze	Padova	187.57
Firenze	ROMA	226.55
Firenze	Torino	293.49
Firenze	Trieste	275.91
Firenze	Venezia	200.97
Firenze	Verona	186.67
Firenze	LJUBLJANA	344.16
Firenze	Bâle	496.53
Firenze	BERNE	446.23
Firenze	Genève	454.64
Firenze	Lausanne	450.63
Firenze	Luzern	421.69
Firenze	Zürich	445.43
Genova	Milano	119.35
Genova	Padova	237.85
Genova	ROMA	377.73
Genova	Torino	115.80
Genova	Trieste	372.47
Genova	Venezia	268.82
Genova	Verona	186.65
Genova	LJUBLJANA	438.41
Genova	Bâle	363.66
Genova	BERNE	302.02
Genova	Genève	282.15
Genova	Lausanne	287.16
Genova	Luzern	297.61
Genova	Zürich	331.20
Messina	Napoli	308.53
Messina	Palermo	157.69
Messina	ROMA	466.66
Milano	Padova	191.94
Milano	ROMA	462.17
Milano	Torino	116.61
Milano	Trieste	328.12
Milano	Venezia	224.83
Milano	Verona	128.88
Milano	LJUBLJANA	385.62
Milano	Bâle	259.44
Milano	BERNE	206.52
Milano	Genève	232.50
Milano	Lausanne	217.34
Milano	Luzern	187.29
Milano	Zürich	217.10
Napoli	Palermo	309.96
Napoli	ROMA	172.60
Padova	ROMA	393.57
Padova	Torino	302.03
Padova	Trieste	138.31
Padova	Venezia	33.13
Padova	Verona	63.09
Padova	BRATISLAVA	483.14
Padova	LJUBLJANA	201.40
Padova	Bâle	388.82
Padova	BERNE	359.67
Padova	Genève	418.90
Padova	Lausanne	394.70
Padova	Luzern	313.87
Padova	Zürich	323.33
Palermo	ROMA	425.51
ROMA	Torino	492.58
ROMA	Trieste	428.14
ROMA	Venezia	394.58
ROMA	Verona	408.72
ROMA	LJUBLJANA	484.74
Torino	Trieste	440.10
Torino	Venezia	335.16
Torino	Verona	240.23
Torino	Bâle	277.26
Torino	BERNE	209.95
Torino	Genève	167.30
Torino	Lausanne	178.40
Torino	Luzern	225.13
Torino	Zürich	263.77
Trieste	Venezia	105.38
Trieste	Verona	200.03
Trieste	BEOGRAD (BELGRADE)	486.96
Trieste	Novi Sad	436.55
Trieste	BRATISLAVA	366.76
Trieste	LJUBLJANA	68.94
Trieste	Bâle	490.44
Trieste	BERNE	474.37
Trieste	Luzern	420.70
Trieste	Zürich	420.11
Venezia	Verona	95.97
Venezia	BRATISLAVA	455.88
Venezia	LJUBLJANA	169.63
Venezia	Bâle	413.41
Venezia	BERNE	387.54
Venezia	Genève	450.55
Venezia	Lausanne	425.18
Venezia	Luzern	339.46
Venezia	Zürich	346.28
Verona	LJUBLJANA	260.34
Verona	Bâle	338.99
Verona	BERNE	303.87
Verona	Genève	356.74
Verona	Lausanne	334.23
Verona	Luzern	262.87
Verona	Zürich	277.52
RIGA	Kaunas	228.75
RIGA	VILNIUS	265.51
RIGA	Bialystok	430.86
RIGA	Gdansk	486.06
RIGA	Gdynia	486.67
RIGA	Kaliningrad	358.01
RIGA	Pskov	317.44
Kaunas	VILNIUS	101.32
Kaunas	Bialystok	204.39
Kaunas	Bydgoszcz	466.15
Kaunas	Gdansk	381.00
Kaunas	Gdynia	391.55
Kaunas	Lódz	471.64
Kaunas	Lublin	420.80
Kaunas	Radom	434.27
Kaunas	WARSZAWA	361.93
Kaunas	Kaliningrad	243.56
Kaunas	Pskov	453.75
Kaunas	Luts'k	473.20
VILNIUS	Bialystok	231.19
VILNIUS	Gdansk	476.10
VILNIUS	Gdynia	488.06
VILNIUS	Lublin	432.56
VILNIUS	Radom	468.31
VILNIUS	WARSZAWA	410.06
VILNIUS	Kaliningrad	341.23
VILNIUS	Pskov	411.08
VILNIUS	Smolensk	483.68
VILNIUS	Luts'k	438.75
VILNIUS	Rivne	457.97
AMSTERDAM	Eindhoven	110.29
AMSTERDAM	Groningen	152.33
AMSTERDAM	Rotterdam	58.77
AMSTERDAM	s-Gravenhage	55.58
AMSTERDAM	Tilburg	91.64
AMSTERDAM	Utrecht	34.56
AMSTERDAM	Birmingham	486.08
AMSTERDAM	Brighton and Hove	398.67
AMSTERDAM	Coventry	457.91
AMSTERDAM	Derby	459.51
AMSTERDAM	Kingston-upon-Hull	404.08
AMSTERDAM	Leeds	486.82
AMSTERDAM	Leicester	431.90
AMSTERDAM	LONDON	371.72
AMSTERDAM	Luton	383.55
AMSTERDAM	Northampton	414.26
AMSTERDAM	Nottingham	436.90
AMSTERDAM	Portsmouth	461.15
AMSTERDAM	Reading	431.44
AMSTERDAM	Sheffield	468.64
AMSTERDAM	Southampton	479.10
Eindhoven	Groningen	212.65
Eindhoven	Rotterdam	88.13
Eindhoven	s-Gravenhage	109.47
Eindhoven	Tilburg	28.96
Eindhoven	Utrecht	75.95
Eindhoven	Bâle	459.19
Eindhoven	Brighton and Hove	405.98
Eindhoven	Kingston-upon-Hull	486.42
Eindhoven	Leicester	488.91
Eindhoven	LONDON	398.86
Eindhoven	Luton	422.10
Eindhoven	Northampton	462.21
Eindhoven	Portsmouth	472.08
Eindhoven	Reading	459.01
Eindhoven	Southampton	493.84
Groningen	Rotterdam	208.47
Groningen	s-Gravenhage	207.89
Groningen	Tilburg	213.15
Groningen	Utrecht	162.86
Groningen	Kingston-upon-Hull	497.32
Rotterdam	s-Gravenhage	21.86
Rotterdam	Tilburg	60.08
Rotterdam	Utrecht	50.04
Rotterdam	Birmingham	459.36
Rotterdam	Bradford	490.78
Rotterdam	Brighton and Hove	350.96
Rotterdam	Coventry	430.52
Rotterdam	Derby	438.96
Rotterdam	Kingston-upon-Hull	398.72
Rotterdam	Leeds	477.49
Rotterdam	Leicester	407.93
Rotterdam	LONDON	331.49
Rotterdam	Luton	348.84
Rotterdam	Northampton	384.81
Rotterdam	Nottingham	417.39
Rotterdam	Portsmouth	415.15
Rotterdam	Reading	391.90
Rotterdam	Sheffield	454.21
Rotterdam	Southampton	434.62
Rotterdam	Stoke-on-Trent	490.41
Rotterdam	Wolverhampton	476.96
s-Gravenhage	Tilburg	81.77
s-Gravenhage	Utrecht	60.10
s-Gravenhage	Birmingham	443.62
s-Gravenhage	Bradford	471.16
s-Gravenhage	Brighton and Hove	344.36
s-Gravenhage	Bristol	495.83
s-Gravenhage	Coventry	414.94
s-Gravenhage	Derby	421.49
s-Gravenhage	Kingston-upon-Hull	378.28
s-Gravenhage	Leeds	457.74
s-Gravenhage	Leicester	391.31
s-Gravenhage	LONDON	320.69
s-Gravenhage	Luton	335.69
s-Gravenhage	Manchester	491.34
s-Gravenhage	Northampton	369.82
s-Gravenhage	Nottingham	399.63
s-Gravenhage	Portsmouth	407.54
s-Gravenhage	Reading	380.88
s-Gravenhage	Sheffield	435.37
s-Gravenhage	Southampton	426.15
s-Gravenhage	Stoke-on-Trent	472.99
s-Gravenhage	Wolverhampton	460.91
Tilburg	Utrecht	59.74
Tilburg	Bâle	479.91
Tilburg	Brighton and Hove	382.48
Tilburg	Coventry	480.83
Tilburg	Derby	492.90
Tilburg	Kingston-upon-Hull	457.68
Tilburg	Leicester	460.36
Tilburg	LONDON	372.61
Tilburg	Luton	394.74
Tilburg	Northampton	434.17
Tilburg	Nottingham	471.91
Tilburg	Portsmouth	448.29
Tilburg	Reading	432.92
Tilburg	Southampton	469.55
Utrecht	Brighton and Hove	400.95
Utrecht	Coventry	474.63
Utrecht	Derby	479.79
Utrecht	Kingston-upon-Hull	430.66
Utrecht	Leicester	450.40
Utrecht	LONDON	380.14
Utrecht	Luton	395.77
Utrecht	Northampton	429.73
Utrecht	Nottingham	457.63
Utrecht	Portsmouth	465.02
Utrecht	Reading	440.44
Utrecht	Sheffield	491.75
Utrecht	Southampton	484.28
